source_package,target_package,WDS,DD,NWDS,FINAL_SCORE
org.odpi.openmetadata.frameworks.openmetadata.properties.contextevents,org.odpi.openmetadata.frameworks.openmetadata.types,30,2,30.0,32.95836866004329
org.odpi.openmetadata.adapters.connectors.governanceactions.provisioning,org.odpi.openmetadata.frameworks.openmetadata.ffdc,30,2,30.0,32.95836866004329
org.odpi.openmetadata.viewservices.glossarymanager.server,org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,30,2,30.0,32.95836866004329
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.search,30,2,30.0,32.95836866004329
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.databases,30,2,30.0,32.95836866004329
org.odpi.openmetadata.repositoryservices.metadatahighway,org.odpi.openmetadata.repositoryservices.auditlog,30,2,30.0,32.95836866004329
org.odpi.openmetadata.samples.governanceactions.clinicaltrials,org.odpi.openmetadata.frameworks.auditlog.messagesets,30,2,30.0,32.95836866004329
org.odpi.openmetadata.viewservices.solutionarchitect.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,30,2,30.0,32.95836866004329
org.odpi.openmetadata.adapters.connectors.organizationinsight.karmapoints,org.odpi.openmetadata.adapters.connectors.organizationinsight.ffdc,30,2,30.0,32.95836866004329
org.odpi.openmetadata.frameworks.connectors.controls,org.odpi.openmetadata.frameworks.openmetadata.types,30,2,30.0,32.95836866004329
org.odpi.openmetadata.accessservices.assetmanager.fvt.dataassets,org.odpi.openmetadata.frameworks.openmetadata.types,30,2,30.0,32.95836866004329
org.odpi.openmetadata.repositoryservices.enterprise.connectormanager,org.odpi.openmetadata.repositoryservices.localrepository.repositoryconnector,18,5,18.0,32.25167044610499
org.odpi.openmetadata.platformservices.server,org.odpi.openmetadata.frameworks.connectors.properties.beans,18,5,18.0,32.25167044610499
org.odpi.openmetadata.samples.archiveutilities.cloudinformationmodel,org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore.properties,18,5,18.0,32.25167044610499
org.odpi.openmetadata.frameworks.opengovernance.client,org.odpi.openmetadata.frameworks.openmetadata.search,18,5,18.0,32.25167044610499
org.odpi.openmetadata.engineservices.repositorygovernance.connector,org.odpi.openmetadata.frameworks.connectors,18,5,18.0,32.25167044610499
org.odpi.openmetadata.accessservices.assetconsumer.samples.assetlookup,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,18,5,18.0,32.25167044610499
org.odpi.openmetadata.frameworks.openmetadata.client,org.odpi.openmetadata.frameworks.openmetadata.converters,18,5,18.0,32.25167044610499
org.odpi.openmetadata.adapters.connectors.integration.csvlineageimporter,org.odpi.openmetadata.frameworks.connectors,18,5,18.0,32.25167044610499
org.odpi.openmetadata.governanceservers.enginehostservices.threads,org.odpi.openmetadata.governanceservers.enginehostservices.enginemap,18,5,18.0,32.25167044610499
org.odpi.openmetadata.frameworkservices.gaf.outtopic,org.odpi.openmetadata.frameworkservices.gaf.connectors.outtopic,18,5,18.0,32.25167044610499
org.odpi.openmetadata.samples.archiveutilities,org.odpi.openmetadata.frameworks.integration.connectors,18,5,18.0,32.25167044610499
org.odpi.openmetadata.frameworkservices.gaf.admin,org.odpi.openmetadata.frameworkservices.gaf.outtopic,18,5,18.0,32.25167044610499
org.odpi.openmetadata.frameworkservices.omf.admin,org.odpi.openmetadata.frameworkservices.omf.outtopic,18,5,18.0,32.25167044610499
org.odpi.openmetadata.accessservices.datamanager.fvt.databases,org.odpi.openmetadata.frameworks.auditlog,18,5,18.0,32.25167044610499
org.odpi.openmetadata.accessservices.communityprofile.fvt.profiles,org.odpi.openmetadata.frameworks.auditlog,18,5,18.0,32.25167044610499
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.properties,org.odpi.openmetadata.repositoryservices.connectors.stores.cohortregistrystore.properties,18,5,18.0,32.25167044610499
org.odpi.openmetadata.samples.archiveutilities.types,org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore.properties,18,5,18.0,32.25167044610499
org.odpi.openmetadata.frameworks.opengovernance.handlers,org.odpi.openmetadata.frameworks.opengovernance.client,18,5,18.0,32.25167044610499
org.odpi.openmetadata.governanceservers.enginehostservices.admin,org.odpi.openmetadata.adminservices.configuration.properties,18,5,18.0,32.25167044610499
org.odpi.openmetadata.adapters.connectors.jacquard,org.odpi.openmetadata.adapters.connectors.jacquard.tabulardatasets.validmetadatavalues,18,5,18.0,32.25167044610499
org.odpi.openmetadata.frameworks.opensurvey,org.odpi.openmetadata.frameworks.connectors.client,18,5,18.0,32.25167044610499
org.odpi.openmetadata.accessservices.samples.assetsetup,org.odpi.openmetadata.frameworks.openmetadata.handlers,18,5,18.0,32.25167044610499
org.odpi.openmetadata.repositoryservices.localrepository.repositorycontentmanager,org.odpi.openmetadata.repositoryservices.eventmanagement,18,5,18.0,32.25167044610499
org.odpi.openmetadata.frameworkservices.omf.outtopic,org.odpi.openmetadata.frameworkservices.omf.connectors.outtopic,18,5,18.0,32.25167044610499
org.odpi.openmetadata.frameworkservices.omf.client,org.odpi.openmetadata.frameworkservices.ocf.metadatamanagement.client,18,5,18.0,32.25167044610499
org.odpi.openmetadata.adapters.connectors.jacquard,org.odpi.openmetadata.adapters.connectors.jacquard.tabulardatasets.referencedata,18,5,18.0,32.25167044610499
org.odpi.openmetadata.archiveutilities.bigglossaries.catalogcontent,org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore.properties,18,5,18.0,32.25167044610499
org.odpi.openmetadata.archiveutilities.bigglossaries.catalogcontent,org.odpi.openmetadata.repositoryservices.archiveutilities,18,5,18.0,32.25167044610499
org.odpi.openmetadata.accessservices.assetmanager.fvt.connections,org.odpi.openmetadata.frameworks.auditlog,18,5,18.0,32.25167044610499
org.odpi.openmetadata.governanceservers.integrationdaemonservices.handlers,org.odpi.openmetadata.frameworks.auditlog.requestid,20,4,20.0,32.18875824868201
org.odpi.openmetadata.adapters.connectors.subscriptions,org.odpi.openmetadata.frameworks.connectors.ffdc,20,4,20.0,32.18875824868201
org.odpi.openmetadata.adapters.connectors.subscriptions,org.odpi.openmetadata.frameworks.openmetadata.properties.resources,20,4,20.0,32.18875824868201
org.odpi.openmetadata.platformchassis.springboot,org.odpi.openmetadata.serveroperations.server,20,4,20.0,32.18875824868201
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.database,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.repositoryconnector,20,4,20.0,32.18875824868201
org.odpi.openmetadata.adapters.connectors.jacquard,org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,20,4,20.0,32.18875824868201
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,org.odpi.openmetadata.frameworks.openmetadata.properties.assets,20,4,20.0,32.18875824868201
org.odpi.openmetadata.adapters.connectors.jacquard,org.odpi.openmetadata.frameworks.openmetadata.properties.resources,20,4,20.0,32.18875824868201
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.analytics,20,4,20.0,32.18875824868201
org.odpi.openmetadata.adapters.connectors.apacheatlas.integration,org.odpi.openmetadata.frameworks.openmetadata.events,20,4,20.0,32.18875824868201
org.odpi.openmetadata.governanceservers.enginehostservices.admin,org.odpi.openmetadata.frameworks.auditlog.requestid,20,4,20.0,32.18875824868201
org.odpi.openmetadata.adapters.connectors.governanceactions.watchdog,org.odpi.openmetadata.frameworks.opengovernance.properties,20,4,20.0,32.18875824868201
org.odpi.openmetadata.frameworkservices.gaf.handlers,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.repositoryconnector,20,4,20.0,32.18875824868201
org.odpi.openmetadata.repositoryservices.archivemanager,org.odpi.openmetadata.opentypes,20,4,20.0,32.18875824868201
org.odpi.openmetadata.viewservices.subjectarea.server.spring,org.odpi.openmetadata.viewservices.subjectarea.server,20,4,20.0,32.18875824868201
org.odpi.openmetadata.accessservices.samples.assetsetup,org.odpi.openmetadata.frameworks.openmetadata.search,20,4,20.0,32.18875824868201
org.odpi.openmetadata.governanceservers.enginehostservices.client.rest,org.odpi.openmetadata.governanceservers.enginehostservices.rest,20,4,20.0,32.18875824868201
org.odpi.openmetadata.samples.governanceactions.clinicaltrials,org.odpi.openmetadata.frameworks.openmetadata.properties.contextevents,20,4,20.0,32.18875824868201
org.odpi.openmetadata.frameworks.opengovernance,org.odpi.openmetadata.frameworks.openmetadata.properties,23,3,23.0,31.884770305757485
org.odpi.openmetadata.adapters.connectors.reports.surveyreport,org.odpi.openmetadata.adapters.connectors.reports,23,3,23.0,31.884770305757485
org.odpi.openmetadata.platformservices.server.spring,org.odpi.openmetadata.serveroperations.rest,23,3,23.0,31.884770305757485
org.odpi.openmetadata.viewservices.collectionmanager.server,org.odpi.openmetadata.frameworks.openmetadata.search,23,3,23.0,31.884770305757485
org.odpi.openmetadata.adapters.connectors.postgres.survey,org.odpi.openmetadata.adapters.connectors.postgres.controls,23,3,23.0,31.884770305757485
org.odpi.openmetadata.frameworks.openmetadata.properties,org.odpi.openmetadata.frameworks.openmetadata.properties.actors,29,2,29.0,31.859756371375184
org.odpi.openmetadata.adapters.connectors.resource.jdbc.controls,org.odpi.openmetadata.frameworks.openmetadata.types,29,2,29.0,31.859756371375184
org.odpi.openmetadata.adapters.connectors.integration.jdbc,org.odpi.openmetadata.adapters.connectors.integration.jdbc.ffdc,29,2,29.0,31.859756371375184
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfolder,org.odpi.openmetadata.adapters.connectors.surveyaction.ffdc,29,2,29.0,31.859756371375184
org.odpi.openmetadata.repositoryservices.rest.server,org.odpi.openmetadata.repositoryservices.ffdc,29,2,29.0,31.859756371375184
org.odpi.openmetadata.adapters.connectors.jacquard.solutionblueprint,org.odpi.openmetadata.frameworks.openmetadata.types,29,2,29.0,31.859756371375184
org.odpi.openmetadata.accessservices.communityprofile.fvt.todos,org.odpi.openmetadata.frameworks.openmetadata.types,29,2,29.0,31.859756371375184
org.odpi.openmetadata.frameworkservices.gaf.converters,org.odpi.openmetadata.frameworks.openmetadata.ffdc,29,2,29.0,31.859756371375184
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.eventtopic,org.odpi.openmetadata.repositoryservices.connectors.openmetadatatopic,16,6,16.0,31.13456238488501
org.odpi.openmetadata.repositoryservices.connectors.openmetadatatopic,org.odpi.openmetadata.repositoryservices.ffdc,28,2,28.0,30.761144082707073
org.odpi.openmetadata.frameworks.openmetadata.properties.communities,org.odpi.openmetadata.frameworks.openmetadata.types,28,2,28.0,30.761144082707073
org.odpi.openmetadata.frameworkservices.omf.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,28,2,28.0,30.761144082707073
org.odpi.openmetadata.frameworks.openmetadata.properties.assets.databases,org.odpi.openmetadata.frameworks.openmetadata.types,28,2,28.0,30.761144082707073
org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,org.odpi.openmetadata.frameworks.openmetadata.properties.contextevents,28,2,28.0,30.761144082707073
org.odpi.openmetadata.adapters.connectors.babbage,org.odpi.openmetadata.adapters.connectors.babbage.ffdc,28,2,28.0,30.761144082707073
org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector.executors,org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector,28,2,28.0,30.761144082707073
org.odpi.openmetadata.adapters.connectors.unitycatalog.provision,org.odpi.openmetadata.frameworks.connectors.ffdc,19,4,19.0,30.579320336247907
org.odpi.openmetadata.repositoryservices.connectors.omrstopic,org.odpi.openmetadata.repositoryservices.events.beans.v2,19,4,19.0,30.579320336247907
org.odpi.openmetadata.engineservices.governanceaction.handlers,org.odpi.openmetadata.frameworks.openmetadata.client,19,4,19.0,30.579320336247907
org.odpi.openmetadata.accessservices.communityprofile.fvt.errorhandling,org.odpi.openmetadata.frameworks.openmetadata.properties.communities,19,4,19.0,30.579320336247907
org.odpi.openmetadata.engineservices.governanceaction.handlers,org.odpi.openmetadata.frameworks.connectors.client,19,4,19.0,30.579320336247907
org.odpi.openmetadata.repositoryservices.rest.services,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore,19,4,19.0,30.579320336247907
org.odpi.openmetadata.repositoryservices.metadatahighway,org.odpi.openmetadata.repositoryservices.connectors.stores.cohortregistrystore.properties,19,4,19.0,30.579320336247907
org.odpi.openmetadata.repositoryservices.connectors.omrstopic,org.odpi.openmetadata.frameworks.connectors.properties.beans,22,3,22.0,30.498475944637594
org.odpi.openmetadata.repositoryservices.connectors.omrstopic,org.odpi.openmetadata.repositoryservices.ffdc.exception,22,3,22.0,30.498475944637594
org.odpi.openmetadata.frameworkservices.omf.client,org.odpi.openmetadata.frameworks.auditlog,22,3,22.0,30.498475944637594
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.contentpacks.core.base,44,1,44.0,30.498475944637594
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,org.odpi.openmetadata.frameworks.integration.context,44,1,44.0,30.498475944637594
org.odpi.openmetadata.frameworks.openmetadata.types,org.odpi.openmetadata.frameworks.openmetadata.properties.surveyreports,44,1,44.0,30.498475944637594
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.properties,44,1,44.0,30.498475944637594
org.odpi.openmetadata.adapters.connectors.jacquard.tabulardatasets.validmetadatavalues,org.odpi.openmetadata.frameworks.connectors,22,3,22.0,30.498475944637594
org.odpi.openmetadata.frameworkservices.gaf.handlers,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.utilities,44,1,44.0,30.498475944637594
org.odpi.openmetadata.contentpacks.core.core,org.odpi.openmetadata.frameworks.openmetadata.mapper,22,3,22.0,30.498475944637594
org.odpi.openmetadata.conformance.tests.repository.instances,org.odpi.openmetadata.frameworks.auditlog,44,1,44.0,30.498475944637594
org.odpi.openmetadata.commonservices.multitenant.ffdc.exceptions,org.odpi.openmetadata.commonservices.ffdc.exceptions,22,3,22.0,30.498475944637594
org.odpi.openmetadata.frameworkservices.gaf.admin,org.odpi.openmetadata.frameworks.connectors.properties.beans,22,3,22.0,30.498475944637594
org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.repositoryconnector,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.search,22,3,22.0,30.498475944637594
org.odpi.openmetadata.adapters.connectors.apacheatlas.integration,org.odpi.openmetadata.frameworks.openmetadata.properties,22,3,22.0,30.498475944637594
org.odpi.openmetadata.frameworkservices.gaf.client.rest,org.odpi.openmetadata.commonservices.ffdc,44,1,44.0,30.498475944637594
org.odpi.openmetadata.conformance.workbenches.repository,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,22,3,22.0,30.498475944637594
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.integration.properties,22,3,22.0,30.498475944637594
org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.actions,org.odpi.openmetadata.frameworks.openmetadata.enums,17,5,17.0,30.459910976876934
org.odpi.openmetadata.serveroperations.server,org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore.properties,17,5,17.0,30.459910976876934
org.odpi.openmetadata.frameworks.openmetadata.metadataelements,org.odpi.openmetadata.frameworks.openmetadata.refdata,17,5,17.0,30.459910976876934
org.odpi.openmetadata.frameworks.openwatchdog,org.odpi.openmetadata.frameworks.openmetadata.refdata,17,5,17.0,30.459910976876934
